timestamp,date_time,is_battery,current,voltage,battery_temperature,soc,is_heart_rate,hr,hr_conf,is_blood_oxygen,spo2,spo2_conf,is_ppg,green,red,infra_red,is_pressure,pressure,pressure_in_pa,is_skin_temperature,skin_temperature,is_ntc_temperature,ntc_temperature,is_skin_contact,skin_contact,is_accelerometer,acc_x,acc_y,acc_z,is_gyroscope,gyr_x,gyr_y,gyr_z,is_accelerometer_bosch,bosch_acc_x,bosch_acc_y,bosch_acc_z,is_gyroscope_bosch,bosch_gyr_x,bosch_gyr_y,bosch_gyr_z,is_sequence_number,seqno
1769081575939,1769081575939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-185,1107,3990,0,0,0,0,0,0
1769081575947,1769081575947,0,0,0,0,0,1,64,50,1,97,99,1,337196,9150,16066,0,0,0,0,0,0,0,0,0,1,339,-2,-862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081575959,1769081575959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-20,2,8,0,0
1769081575979,1769081575979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-164,1080,3995,0,0,0,0,0,0
1769081575985,1769081575985,0,0,0,0,0,1,64,50,1,97,99,1,338223,9999,16793,0,0,0,0,0,0,0,0,0,1,110,81,-936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081575999,1769081575999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-48,-24,-8,0,0
1769081576019,1769081576019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-159,1146,4012,0,0,0,0,0,0
1769081576025,1769081576025,0,0,0,0,0,1,64,50,1,97,99,1,338945,10360,17061,0,0,0,0,0,0,0,1,3,1,-214,-18,-935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576039,1769081576039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-33,-27,-24,0,0
1769081576048,1769081576048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.578115463256836,1,26.994531631469727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576050,1769081576050,1,-13,3832,300,58.400000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576059,1769081576059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-171,1235,4091,0,0,0,0,0,0
1769081576065,1769081576065,0,0,0,0,0,1,64,50,1,97,99,1,339633,10614,17251,0,0,0,0,0,0,0,0,0,1,-325,0,-722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576079,1769081576079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-130,-53,-28,0,0
1769081576099,1769081576099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-76,1374,4133,0,0,0,0,0,0
1769081576105,1769081576105,0,0,0,0,0,1,64,50,1,97,99,1,340128,10750,17349,0,0,0,0,0,0,0,0,0,1,-844,-32,-702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576119,1769081576119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-590,-115,-17,0,0
1769081576138,1769081576138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-304,1375,4343,0,0,0,0,0,0
1769081576145,1769081576145,0,0,0,0,0,1,64,50,1,97,99,1,340257,10708,17311,0,0,0,0,0,0,0,0,0,1,-743,-68,-388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576158,1769081576158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2317,-31,-105,0,0
1769081576178,1769081576178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-51,-245,3941,0,0,0,0,0,0
1769081576185,1769081576185,0,0,0,0,0,1,64,50,1,97,99,1,339957,10428,16995,0,0,0,0,0,0,0,0,0,1,-817,-82,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576198,1769081576198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4926,-328,-165,0,0
1769081576218,1769081576218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-142,-475,3741,0,0,0,0,0,0
1769081576225,1769081576225,0,0,0,0,0,1,64,50,1,97,99,1,339609,10238,16742,0,0,0,0,0,0,0,0,0,1,-1258,-104,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576238,1769081576238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5904,-252,-215,0,0
1769081576258,1769081576258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,-2031,2818,0,0,0,0,0,0
1769081576260,1769081576260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20854
1769081576265,1769081576265,0,0,0,0,0,1,64,50,1,97,99,1,339316,10180,16672,0,0,0,0,0,0,0,0,0,1,-1082,-81,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576278,1769081576278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7551,-327,-392,0,0
1769081576283,1769081576283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20855
1769081576298,1769081576298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162,-2982,2042,0,0,0,0,0,0
1769081576305,1769081576305,0,0,0,0,0,1,64,50,1,97,99,1,339160,10375,16896,0,0,0,0,0,0,0,0,0,1,-927,-68,465,0,0,0,0,0,0,0,0,0,0,0,0,1,20856
1769081576317,1769081576317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7629,-359,-325,0,0
1769081576323,1769081576323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20857
1769081576337,1769081576337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254,-2280,494,0,0,0,0,0,0
1769081576343,1769081576343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20858
1769081576345,1769081576345,0,0,0,0,0,1,64,50,1,97,99,1,339117,10552,17083,0,0,0,0,0,0,0,0,0,1,-886,-75,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576357,1769081576357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7130,-580,-338,0,0
1769081576367,1769081576367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20859
1769081576377,1769081576377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,303,-4396,-1515,0,0,0,0,0,0
1769081576385,1769081576385,0,0,0,0,0,1,64,50,1,97,99,1,339089,10605,17133,0,0,0,0,0,0,0,0,0,1,-886,-98,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576391,1769081576391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20860
1769081576397,1769081576397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7925,-573,-174,0,0
1769081576410,1769081576410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20861
1769081576417,1769081576417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,309,-4311,-1764,0,0,0,0,0,0
1769081576425,1769081576425,0,0,0,0,0,1,64,50,1,97,99,1,339068,10630,17153,0,0,0,0,0,0,0,0,0,1,-938,-101,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576435,1769081576435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20862
1769081576437,1769081576437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5251,-389,-181,0,0
1769081576447,1769081576447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20863
1769081576457,1769081576457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211,-4071,-1927,0,0,0,0,0,0
1769081576465,1769081576465,0,0,0,0,0,1,64,50,1,97,99,1,339065,10659,17173,0,0,0,0,0,0,0,0,0,1,-945,-99,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576470,1769081576470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20864
1769081576477,1769081576477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2256,-305,-248,0,0
1769081576492,1769081576492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20865
1769081576497,1769081576497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,291,-3712,-1925,0,0,0,0,0,0
1769081576505,1769081576505,0,0,0,0,0,1,64,50,1,97,99,1,339091,10682,17185,0,0,0,0,0,0,0,0,0,1,-958,-88,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576516,1769081576516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-939,-163,-143,0,0
1769081576517,1769081576517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20866
1769081576525,1769081576525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,99906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576536,1769081576536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,338,-3687,-1964,0,0,0,0,0,0
1769081576537,1769081576537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20867
1769081576545,1769081576545,0,0,0,0,0,1,64,50,1,97,99,1,339135,10709,17209,0,0,0,0,0,0,0,0,0,1,-915,-77,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576556,1769081576556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-659,-43,20,0,0
1769081576559,1769081576559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20868
1769081576576,1769081576576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,342,-3733,-1985,0,0,0,0,1,20869
1769081576585,1769081576585,0,0,0,0,0,1,64,50,1,97,99,1,339190,10720,17216,0,0,0,0,0,0,0,0,0,1,-894,-79,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576596,1769081576596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-386,-10,78,0,0
1769081576598,1769081576598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20870
1769081576616,1769081576616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,286,-3974,-2058,0,0,0,0,0,0
1769081576620,1769081576620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20871
1769081576625,1769081576625,0,0,0,0,0,1,64,50,1,97,99,1,339245,10736,17226,0,0,0,0,0,0,0,0,0,1,-875,-81,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576636,1769081576636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-291,25,54,0,0
1769081576643,1769081576643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20872
1769081576656,1769081576656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,294,-3860,-1946,0,0,0,0,0,0
1769081576665,1769081576665,0,0,0,0,0,1,64,50,1,97,99,1,339278,10740,17221,0,0,0,0,0,0,0,0,0,1,-871,-101,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576671,1769081576671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20873
1769081576676,1769081576676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-154,56,-26,0,0
1769081576695,1769081576695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,285,-3810,-1975,0,0,0,0,0,0
1769081576702,1769081576702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20874
1769081576703,1769081576703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20875
1769081576705,1769081576705,0,0,0,0,0,1,64,50,1,97,99,1,339308,10742,17224,0,0,0,0,0,0,0,0,0,1,-835,-103,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576715,1769081576715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-164,77,-81,0,0
1769081576735,1769081576735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,263,-3725,-1960,0,0,0,0,1,20876
1769081576745,1769081576745,0,0,0,0,0,1,64,50,1,97,99,1,339375,10756,17232,0,0,0,0,0,0,0,0,0,1,-867,-106,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576747,1769081576747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20877
1769081576755,1769081576755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,51,-107,0,0
1769081576770,1769081576770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20878
1769081576775,1769081576775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250,-3677,-2026,0,0,0,0,0,0
1769081576785,1769081576785,0,0,0,0,0,1,64,50,1,97,99,1,339417,10767,17238,0,0,0,0,0,0,0,0,0,1,-845,-114,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576793,1769081576793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20879
1769081576795,1769081576795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-79,37,-126,0,0
1769081576807,1769081576807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20880
1769081576815,1769081576815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,315,-3530,-2004,0,0,0,0,0,0
1769081576825,1769081576825,0,0,0,0,0,1,64,50,1,97,99,1,339467,10771,17240,0,0,0,0,0,0,0,0,0,1,-854,-120,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576831,1769081576831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20881
1769081576835,1769081576835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-38,30,-138,0,0
1769081576852,1769081576852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20882
1769081576855,1769081576855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,353,-3538,-1985,0,0,0,0,0,0
1769081576865,1769081576865,0,0,0,0,0,1,64,50,1,97,99,1,339519,10785,17250,0,0,0,0,0,0,0,0,0,1,-869,-114,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576875,1769081576875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,29,-112,0,0
1769081576894,1769081576894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,357,-3481,-1936,0,0,0,0,0,0
1769081576905,1769081576905,0,0,0,0,0,1,64,50,1,97,99,1,339555,10800,17265,0,0,0,0,0,0,0,0,0,1,-870,-111,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576914,1769081576914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,-90,0,0
1769081576934,1769081576934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,378,-3520,-2013,0,0,0,0,0,0
1769081576945,1769081576945,0,0,0,0,0,1,64,50,1,97,99,1,339620,10807,17269,0,0,0,0,0,0,0,0,0,1,-880,-117,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576954,1769081576954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-29,-16,-94,0,0
1769081576974,1769081576974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428,-3452,-1989,0,0,0,0,0,0
1769081576985,1769081576985,0,0,0,0,0,1,64,50,1,97,99,1,339670,10801,17262,0,0,0,0,0,0,0,0,0,1,-887,-120,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081576994,1769081576994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,-31,-70,0,0
1769081577014,1769081577014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414,-3549,-1985,0,0,0,0,0,0
1769081577025,1769081577025,0,0,0,0,0,1,64,50,1,97,99,1,339702,10787,17247,0,0,0,0,0,0,0,1,3,1,-868,-112,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081577034,1769081577034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,-32,-2,0,0
1769081577046,1769081577046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.592763900756836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081577047,1769081577047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.732141494750977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081577049,1769081577049,1,-13,3832,300,58.400000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081577054,1769081577054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,394,-3513,-1952,0,0,0,0,0,0
1769081577065,1769081577065,0,0,0,0,0,1,64,50,1,97,99,1,339749,10779,17233,0,0,0,0,0,0,0,0,0,1,-902,-113,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081577074,1769081577074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,-52,7,0,0
1769081577093,1769081577093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,376,-3608,-2027,0,0,0,0,0,0
1769081577105,1769081577105,0,0,0,0,0,1,64,50,1,97,99,1,339759,10771,17219,0,0,0,0,0,0,0,0,0,1,-855,-113,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081577113,1769081577113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,-60,0,0,0
1769081577133,1769081577133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,407,-3589,-2010,0,0,0,0,0,0
1769081577145,1769081577145,0,0,0,0,0,1,64,50,1,97,99,1,339747,10759,17200,0,0,0,0,0,0,0,0,0,1,-898,-111,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081577153,1769081577153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,-52,6,0,0
1769081577165,1769081577165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,99906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081577173,1769081577173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,388,-3570,-2006,0,0,0,0,0,0
1769081577185,1769081577185,0,0,0,0,0,1,64,50,1,97,99,1,339701,10751,17182,0,0,0,0,0,0,0,0,0,1,-864,-104,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081577193,1769081577193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123,-35,29,0,0
1769081577213,1769081577213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,400,-3642,-1982,0,0,0,0,0,0
1769081577225,1769081577225,0,0,0,0,0,1,64,50,1,97,99,1,339614,10742,17167,0,0,0,0,0,0,0,0,0,1,-889,-107,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081577233,1769081577233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,-30,25,0,0
1769081577253,1769081577253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,390,-3598,-1941,0,0,0,0,0,0
1769081577265,1769081577265,0,0,0,0,0,1,64,50,1,97,99,1,339495,10739,17163,0,0,0,0,0,0,0,0,0,1,-866,-110,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081577272,1769081577272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,-21,20,0,0
1769081577273,1769081577273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20883
1769081577292,1769081577292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,389,-3614,-1951,0,0,0,0,0,0
1769081577293,1769081577293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20884
